n,chrms,starts,ends
1428,11,1660000,2035000
1360,11,1710000,2185000
1659,11,1715000,1845000
1578,11,1855000,1990000
1433,11,2055000,2180000
1475,11,2205000,2465000
1683,11,2320000,2445000
1733,11,2450000,2550000
1493,11,2560000,2910000
1599,11,2955000,3125000
1622,11,3690000,3835000
1431,11,3860000,4115000
1724,11,3870000,3985000
1728,11,4000000,4080000
1333,11,4165000,4610000
1358,11,4635000,5050000
1411,11,5135000,5420000
1459,11,5215000,5405000
1400,11,5505000,5855000
1664,11,5620000,5735000
1389,11,5985000,6385000
1742,11,6260000,6385000
1463,11,6390000,6780000
1703,11,6390000,6505000
1527,11,6540000,6725000
1830,11,6550000,6620000
1645,11,6625000,6705000
1727,11,6715000,6790000
1450,11,6825000,7085000
1763,11,7375000,7465000
1483,11,7480000,7715000
1523,11,7910000,8010000
1601,11,8020000,8130000
1441,11,8200000,8615000
1786,11,8225000,8350000
1562,11,8355000,8600000
1816,11,8615000,8705000
1514,11,8650000,8985000
1812,11,8710000,8840000
1625,11,9000000,9170000
1370,11,9170000,9770000
1573,11,9175000,9530000
1772,11,9190000,9305000
1785,11,9415000,9530000
1565,11,9630000,9775000
1385,11,9780000,10390000
1499,11,10220000,10360000
1520,11,10405000,10770000
1707,11,10430000,10565000
1620,11,10785000,10935000
1352,11,10930000,11815000
1698,11,10955000,11050000
1650,11,11055000,11290000
1738,11,11385000,11650000
1697,11,11815000,11990000
1504,11,12070000,12305000
1397,11,12340000,12935000
1391,11,12965000,13415000
1564,11,12975000,13195000
1534,11,13230000,13385000
1538,11,13535000,13680000
1376,11,13820000,14280000
1412,11,13935000,14280000
1445,11,14285000,14525000
1630,11,14310000,14400000
1666,11,14475000,14540000
1375,11,14545000,14935000
1570,11,15110000,15235000
1336,11,15310000,16720000
1418,11,16770000,17230000
1453,11,16800000,17100000
1661,11,16810000,16955000
1627,11,16960000,17090000
1731,11,17100000,17230000
1739,11,17240000,17380000
1674,11,17400000,17555000
1800,11,17600000,17750000
1468,11,17605000,18025000
1582,11,17750000,18005000
1713,11,18015000,18130000
1421,11,18120000,18800000
1725,11,18135000,18240000
1735,11,18250000,18425000
1809,11,18430000,18530000
1762,11,18550000,18675000
1356,11,19060000,19945000
1623,11,19090000,19265000
1399,11,19110000,19580000
1361,11,19250000,19945000
1609,11,19330000,19575000
1498,11,19580000,19930000
1647,11,19580000,19765000
1747,11,19780000,19930000
1632,11,19955000,20140000
1596,11,20165000,20380000
1447,11,20390000,20640000
1668,11,20390000,20525000
1334,11,20650000,22170000
1491,11,22180000,22335000
1462,11,22635000,22850000
1407,11,25985000,26275000
1413,11,26315000,26700000
1624,11,26545000,26690000
1373,11,26775000,27155000
1426,11,27190000,27530000
1612,11,27195000,27330000
1628,11,27870000,28035000
1532,11,28130000,28345000
1656,11,29255000,29355000
1349,11,30380000,30935000
1351,11,31395000,31980000
1513,11,32050000,32205000
1779,11,32215000,32320000
1434,11,32325000,32820000
1465,11,32330000,32755000
1649,11,32975000,33095000
1559,11,33180000,33370000
1780,11,33190000,33275000
1643,11,33275000,33365000
1508,11,33380000,33720000
1806,11,33715000,33800000
1408,11,33855000,34525000
1506,11,33870000,34005000
1723,11,34015000,34160000
1796,11,34075000,34170000
1654,11,34190000,34380000
1810,11,34200000,34265000
1603,11,34385000,34520000
1446,11,34565000,34925000
1502,11,34935000,35430000
1712,11,34950000,35015000
1558,11,35015000,35190000
1709,11,35265000,35415000
1694,11,35450000,35610000
1371,11,35600000,36295000
1535,11,35635000,35840000
1522,11,36310000,36525000
1454,11,36565000,36790000
1598,11,36580000,36695000
1545,11,36700000,36785000
1566,11,40160000,40320000
1467,11,41265000,41465000
1337,11,41505000,42570000
1344,11,42720000,43320000
1528,11,43330000,43475000
1437,11,43490000,43905000
1665,11,43905000,44085000
1477,11,44115000,44565000
1737,11,44125000,44275000
1617,11,44305000,44550000
1429,11,44565000,44655000
1611,11,44650000,44940000
1511,11,44945000,45360000
1636,11,44955000,45130000
1714,11,45150000,45355000
1539,11,45385000,45795000
1819,11,45870000,45945000
1718,11,45950000,46140000
1783,11,46155000,46250000
1542,11,46255000,46370000
1641,11,46405000,46570000
1817,11,46570000,46645000
1756,11,46665000,46855000
1789,11,46745000,46840000
1404,11,46910000,47180000
1616,11,47195000,47455000
1655,11,47195000,47290000
1825,11,47295000,47385000
1803,11,47500000,47600000
1721,11,47740000,47870000
1486,11,47875000,48150000
1339,11,51190000,51580000
1335,11,55670000,56585000
1386,11,56600000,57060000
1512,11,56860000,57045000
1458,11,57090000,57590000
1750,11,57215000,57310000
1531,11,57325000,57420000
1569,11,57430000,57590000
1572,11,57495000,57585000
1380,11,57600000,58295000
1691,11,58295000,58415000
1701,11,58435000,58560000
1673,11,58820000,58920000
1455,11,58930000,59225000
1610,11,58980000,59060000
1726,11,59065000,59205000
1549,11,59315000,59440000
1651,11,59495000,59585000
1682,11,59880000,60025000
1751,11,60030000,60115000
1435,11,60130000,60245000
1464,11,60260000,60385000
1720,11,60450000,60530000
1365,11,60535000,60970000
1676,11,60540000,60675000
1401,11,60680000,60955000
1353,11,61020000,61200000
1443,11,61080000,61195000
1503,11,61215000,61505000
1485,11,61555000,61890000
1791,11,61560000,61655000
1563,11,61920000,62095000
1597,11,62170000,62320000
1517,11,62340000,62650000
1717,11,62345000,62480000
1615,11,62495000,62650000
1490,11,62665000,62800000
1369,11,62670000,63200000
1518,11,63230000,63510000
1600,11,63240000,63405000
1814,11,63430000,63510000
1471,11,63525000,63950000
1592,11,63580000,63745000
1546,11,63765000,63930000
1574,11,63950000,64115000
1541,11,64130000,64510000
1826,11,64310000,64410000
1799,11,64440000,64515000
1474,11,64545000,65100000
1537,11,64545000,64955000
1590,11,64545000,64890000
1681,11,64545000,64685000
1770,11,64690000,64775000
1744,11,64780000,64875000
1621,11,64900000,65105000
1684,11,64960000,65105000
1708,11,65030000,65100000
1501,11,65130000,65290000
1732,11,65295000,65385000
1398,11,65385000,66055000
1402,11,65385000,65995000
1484,11,65385000,65815000
1586,11,65435000,65620000
1554,11,65625000,65770000
1686,11,65820000,66035000
1613,11,65830000,65910000
1824,11,65910000,65985000
1822,11,66055000,66145000
1469,11,66140000,66660000
1813,11,66160000,66250000
1648,11,66330000,66445000
1591,11,66460000,66610000
1743,11,66655000,66795000
1710,11,66840000,67005000
1639,11,67010000,67115000
1693,11,67160000,67275000
1422,11,67770000,68230000
1579,11,67775000,67975000
1753,11,67800000,67890000
1634,11,67985000,68225000
1593,11,68010000,68080000
1820,11,68080000,68155000
1802,11,68230000,68350000
1417,11,68365000,68860000
1768,11,68675000,68860000
1359,11,68870000,69020000
1338,11,69495000,70050000
1671,11,70050000,70295000
1690,11,70330000,70620000
1759,11,70640000,70800000
1521,11,70800000,71145000
1672,11,71165000,71280000
1362,11,71625000,72170000
1700,11,71680000,71825000
1677,11,71990000,72145000
1583,11,72165000,72400000
1662,11,72170000,72285000
1757,11,72290000,72400000
1489,11,72425000,72535000
1494,11,72600000,72890000
1774,11,72890000,73000000
1790,11,73000000,73110000
1551,11,73115000,73380000
1771,11,73495000,73635000
1607,11,73660000,73885000
1765,11,73665000,73790000
1497,11,73960000,74300000
1784,11,74085000,74170000
1808,11,74175000,74290000
1775,11,74310000,74445000
1777,11,74480000,74585000
1550,11,74620000,74970000
1730,11,74640000,74730000
1793,11,74745000,74835000
1741,11,74845000,74965000
1619,11,74985000,75110000
1552,11,75135000,75255000
1746,11,75295000,75405000
1416,11,75430000,75905000
1472,11,75500000,75870000
1519,11,75500000,75600000
1637,11,75605000,75860000
1561,11,75890000,76050000
1606,11,76295000,76400000
1749,11,76420000,76515000
1764,11,76520000,76630000
1734,11,76750000,76825000
1811,11,76830000,76905000
1544,11,77030000,77330000
1479,11,77380000,77770000
1460,11,77850000,78300000
1736,11,77935000,78120000
1533,11,78125000,78285000
1414,11,78345000,78850000
1614,11,79095000,79240000
1481,11,80420000,80695000
1396,11,81415000,81720000
1452,11,81480000,81715000
1629,11,82420000,82575000
1444,11,82605000,82990000
1605,11,82610000,82785000
1778,11,82690000,82780000
1760,11,82785000,82880000
1740,11,82905000,82990000
1393,11,83005000,83530000
1346,11,83100000,83510000
1347,11,83545000,84075000
1340,11,84450000,85290000
1449,11,85305000,85630000
1478,11,85305000,85565000
1699,11,85405000,85560000
1792,11,85560000,85645000
1427,11,85660000,86020000
1663,11,85660000,85750000
1374,11,86145000,86565000
1589,11,86165000,86325000
1387,11,86650000,87020000
1631,11,87055000,87150000
1381,11,87825000,88285000
1342,11,88305000,88660000
1395,11,90010000,90205000
1364,11,92660000,92945000
1368,11,92965000,93395000
1752,11,93285000,93385000
1618,11,93395000,93545000
1781,11,94145000,94240000
1509,11,94245000,94350000
1496,11,94355000,94675000
1594,11,94700000,94885000
1788,11,94705000,94790000
1540,11,94800000,94885000
1357,11,94880000,95510000
1409,11,95545000,96165000
1553,11,95555000,95735000
1767,11,95995000,96075000
1367,11,96170000,96290000
1406,11,100435000,100820000
1529,11,101725000,101895000
1405,11,102150000,102495000
1355,11,102155000,102430000
1439,11,102155000,102375000
1377,11,102245000,102495000
1644,11,102375000,102485000
1423,11,102580000,102945000
1378,11,103060000,103485000
1366,11,103530000,104055000
1696,11,105860000,105955000
1689,11,107175000,107330000
1425,11,107400000,107805000
1576,11,107430000,107575000
1754,11,107655000,107800000
1829,11,107805000,107870000
1383,11,107875000,108550000
1818,11,107895000,107990000
1638,11,107990000,108210000
1828,11,108015000,108100000
1556,11,108250000,108535000
1678,11,108340000,108535000
1588,11,108550000,108795000
1341,11,108825000,109605000
1581,11,109705000,109810000
1392,11,109715000,110045000
1487,11,109815000,109975000
1403,11,110065000,110310000
1702,11,110150000,110245000
1345,11,110335000,111130000
1480,11,111145000,111315000
1457,11,111225000,111305000
1680,11,111325000,111430000
1461,11,111435000,111735000
1755,11,111640000,111735000
1652,11,111745000,111965000
1794,11,111800000,111875000
1787,11,111875000,111960000
1805,11,111975000,112060000
1510,11,112075000,112160000
1595,11,112450000,112675000
1797,11,112450000,112545000
1448,11,113165000,113620000
1626,11,113170000,113410000
1729,11,113635000,113755000
1473,11,113800000,114150000
1382,11,114185000,114470000
1711,11,115030000,115180000
1350,11,115195000,116150000
1685,11,115730000,115955000
1692,11,115785000,115955000
1807,11,115800000,115865000
1436,11,116200000,116585000
1410,11,116625000,117105000
1722,11,116640000,116740000
1657,11,116990000,117105000
1688,11,117040000,117105000
1821,11,117110000,117200000
1505,11,117270000,117650000
1815,11,117290000,117355000
1466,11,117670000,117945000
1679,11,117690000,117815000
1633,11,117820000,117930000
1516,11,118005000,118445000
1635,11,118055000,118230000
1640,11,118240000,118440000
1495,11,118535000,118850000
1766,11,118560000,118650000
1667,11,118655000,118830000
1827,11,118880000,118975000
1580,11,118920000,119210000
1823,11,118990000,119070000
1704,11,119070000,119200000
1660,11,119220000,119350000
1372,11,119260000,120035000
1348,11,119425000,120030000
1695,11,119525000,119630000
1571,11,120030000,120190000
1557,11,120105000,120190000
1653,11,120200000,120365000
1415,11,120365000,121040000
1500,11,120370000,120825000
1719,11,120380000,120585000
1804,11,120695000,120815000
1585,11,120830000,121080000
1798,11,121105000,121175000
1456,11,121160000,121490000
1748,11,121185000,121320000
1555,11,121335000,121465000
1420,11,121525000,122060000
1492,11,122080000,122400000
1442,11,122445000,122930000
1536,11,122495000,122650000
1604,11,122660000,122735000
1525,11,122730000,122925000
1438,11,122935000,123460000
1547,11,122970000,123130000
1577,11,123165000,123355000
1745,11,123360000,123450000
1670,11,123465000,123610000
1584,11,123930000,124095000
1507,11,124270000,124475000
1476,11,124490000,124715000
1716,11,124540000,124610000
1432,11,124755000,125295000
1548,11,124825000,125015000
1608,11,125030000,125285000
1560,11,125320000,125530000
1658,11,125335000,125455000
1524,11,125560000,125745000
1543,11,125780000,126070000
1706,11,125805000,125935000
1795,11,126070000,126160000
1758,11,126175000,126300000
1419,11,126300000,126975000
1575,11,126575000,126870000
1470,11,127890000,128025000
1388,11,128030000,128735000
1646,11,128040000,128155000
1440,11,128140000,128505000
1675,11,128155000,128340000
1782,11,128340000,128500000
1715,11,128425000,128500000
1642,11,128505000,128720000
1515,11,128740000,128840000
1424,11,128975000,129210000
1430,11,129230000,129630000
1488,11,129765000,130020000
1530,11,130055000,130280000
1687,11,130100000,130185000
1451,11,130305000,130765000
1384,11,130860000,131555000
1602,11,130930000,131095000
1705,11,131445000,131550000
1587,11,131715000,131935000
1773,11,131735000,131810000
1482,11,132045000,132310000
1526,11,132145000,132280000
1394,11,132945000,133715000
1567,11,133775000,134025000
1769,11,133790000,133905000
1761,11,133915000,134015000
1776,11,134030000,134135000
2247,12,390000,500000
2032,12,555000,670000
2036,12,680000,935000
2282,12,865000,930000
2273,12,935000,1060000
2117,12,1065000,1195000
1967,12,1220000,1710000
2135,12,1625000,1710000
1905,12,1730000,2145000
2043,12,1745000,1900000
2153,12,1910000,2050000
2300,12,2050000,2145000
1883,12,2150000,2745000
2327,12,2405000,2515000
2217,12,2775000,2895000
2145,12,2905000,3160000
1890,12,3205000,3940000
2138,12,3215000,3400000
1904,12,3400000,3935000
2149,12,3735000,3920000
1934,12,3985000,4425000
2309,12,4100000,4210000
2074,12,4215000,4385000
2096,12,4455000,4650000
2277,12,4530000,4635000
2248,12,4675000,4890000
2107,12,4955000,5115000
2077,12,5120000,5210000
1841,12,5230000,6040000
1966,12,6075000,6410000
2220,12,6075000,6170000
2079,12,6300000,6395000
2014,12,6665000,6965000
2243,12,6715000,6810000
2259,12,6835000,6960000
2311,12,6970000,7080000
1879,12,7360000,7655000
2109,12,7815000,7980000
2027,12,8000000,8180000
1862,12,8245000,8400000
1991,12,8690000,8830000
2177,12,8855000,9035000
2104,12,9055000,9200000
1943,12,9235000,9420000
1851,12,9780000,9890000
2131,12,9960000,10090000
2167,12,10180000,10300000
1850,12,10360000,10860000
1908,12,10375000,10730000
2139,12,10745000,10905000
1918,12,10995000,11355000
2115,12,11200000,11335000
1877,12,11380000,11640000
1931,12,11690000,12200000
1925,12,11695000,11995000
2204,12,11730000,11805000
2171,12,11800000,11990000
2292,12,11805000,11870000
2268,12,11875000,11990000
2211,12,12005000,12190000
2080,12,12225000,12495000
2029,12,12510000,12890000
2083,12,12530000,12630000
2331,12,12640000,12715000
2236,12,12785000,12870000
1898,12,12985000,13400000
1927,12,13475000,13840000
1985,12,13550000,13830000
2313,12,14010000,14105000
2156,12,14260000,14335000
1885,12,14335000,14850000
2016,12,14370000,14630000
2120,12,14390000,14520000
2231,12,14520000,14625000
2113,12,14645000,14875000
2291,12,14660000,14775000
2026,12,14955000,15160000
2049,12,15425000,15675000
1960,12,15675000,15745000
1965,12,15745000,16035000
2319,12,15835000,15945000
2010,12,16270000,16505000
1874,12,16535000,17090000
1972,12,17920000,18005000
1834,12,18280000,19395000
1835,12,18395000,19385000
2232,12,19580000,19710000
1922,12,19890000,20400000
2201,12,19905000,20050000
2009,12,20065000,20385000
1930,12,21580000,21840000
2235,12,21585000,21670000
1923,12,21850000,22185000
1845,12,22225000,22570000
1915,12,22620000,22835000
1986,12,22620000,22695000
2246,12,22700000,22780000
1869,12,22855000,23280000
2257,12,24255000,24395000
2084,12,24730000,24950000
1979,12,24990000,25310000
2215,12,24995000,25105000
2057,12,25140000,25290000
2118,12,25145000,25210000
1964,12,25350000,25555000
1865,12,25580000,26195000
1876,12,25695000,26185000
1894,12,26220000,26810000
2067,12,26245000,26555000
2166,12,26580000,26795000
2227,12,26855000,26985000
2303,12,26985000,27055000
2299,12,27070000,27165000
1999,12,27170000,27485000
2239,12,27180000,27290000
2184,12,27295000,27460000
1971,12,27565000,27850000
2085,12,27870000,28105000
2256,12,27975000,28100000
2023,12,28125000,28315000
1946,12,28335000,28710000
1892,12,28750000,29100000
1846,12,29190000,29585000
2015,12,29215000,29470000
1911,12,29695000,30065000
2163,12,30785000,30965000
1984,12,30995000,31195000
2078,12,31555000,31800000
2178,12,31645000,31760000
1882,12,31805000,32485000
2119,12,31815000,32150000
2289,12,31965000,32135000
2044,12,32215000,32470000
1932,12,32515000,32895000
2137,12,32830000,32910000
2082,12,32910000,33095000
1833,12,34245000,34860000
1899,12,38500000,38710000
1942,12,38720000,38995000
1910,12,39055000,39305000
2018,12,39315000,39505000
1936,12,39695000,40095000
2092,12,39705000,39845000
2164,12,39980000,40095000
2000,12,40160000,40370000
2261,12,40400000,40500000
1998,12,40510000,40715000
2045,12,40830000,41015000
1837,12,41535000,42365000
1940,12,42480000,42810000
2290,12,42525000,42620000
2293,12,42625000,42725000
